id,РУССКИЙ ТЕКСТ,ENGLISH
287034,Страж крепости гном размап,
287048,Страж крепости хум размап,
287144,Собрать хрупкий гидденит,
287791,Войти.сундук,
287792,Выйти.сундук,
287796,Страж крепости гном,
287803,Войти.магазин,
287804,Выйти.магазин,
288460,Rzm_shahta_g,
288462,Rzm_skala_g,
288958,Ящерка,
288981,Выйти.Рагон,
300778,Войти. Гоблин-разведчик,
300779,Выйти. Гоблин-разведчик,
300788,Одеяние тьмы|Дроп когтей ящера,
300789,Взять когти ящера,
301751,Обменять героический кристалл ненависти на непередаваемый,
301752,Обменять героический рейтинговый кристалл на непередаваемый,
301753,Обменять волшебный кристалл ненависти на непередаваемый,
301754,Обменять волшебный рейтинговый кристалл на непередаваемый,
301755,Обменять эпический кристалл ненависти на непередаваемый,
301756,Обменять эпический рейтинговый кристалл на непередаваемый,
302598,есть плащ - да,
303269,Вызов Королевы Гуудов,
303270,Вызов Повелителя Гуудов,
303271,Вызов Подземного охотника,
303800,Обменять на обычный вымпел свирепости,
303801,Обменять на заговоренный вымпел свирепости,
303802,Обменять на волшебный вымпел свирепости,
303803,Обменять на героический вымпел свирепости,
303804,Обменять на эпический вымпел свирепости,
303805,Обменять на легендарный вымпел свирепости,
303845,Обменять 100 простых вымпелов ужаса на 100 вымпелов сверепости,
303846,Обменять 100 заговоренных вымпелов ужаса на 100 вымпелов сверепости,
303847,Обменять 100 опустошенных вымпелов ужаса на 100 вымпелов сверепости,
303848,Обменять 100 волшебных вымпелов ужаса на 100 вымпелов сверепости,
303849,Обменять 100 героических вымпелов ужаса на 100 вымпелов сверепости,
303850,Обменять 100 эпических вымпелов ужаса на 100 вымпелов сверепости,
303851,Обменять 100 легендарных вымпелов ужаса на 100 вымпелов сверепости,
304574,В поисках аккумуляторов,
304816,5 обменов - да,
304956,Подобрать экран,
305037,Подобрать экран10,
305096,Экран_в_размап,
305371,еще не говорили - да,
305465,За упорство,
305466,За стойкость,
305922,Вы уже собрали необходимое количество экранов для задания В поисках экранов. Пора идти за наградой!,
