Здравствуй, Вои{н|тельница}. Могу я тебе чем-то помочь?
Сегодня выбор небольшой. Главный котел в системе отопления дал течь. Будь она проклята! И в таверне, как ты мог{|ла} заметить, становится прохладно. А я не люблю холод! Я люблю тепло. Проблема в том, что наши кузнецы не смогут изготовить новый котел, еще как минимум неделю. Но они посоветовали мне запустить старый тепловой генератор, находящийся за пределами нашего города - у заставы Торадора. Сегодня я уже ходил туда и осмотрел его. И если ты найдешь недостающие шестеренки, то сможешь запустить его. %=182,183,184,185%
Ты его наш{ел|ла}. И работа у меня тоже найдется. Много работы! Вот только я тебя не знаю, так что на кругленькую сумму и не надейся. Но это совсем не значит, что я буду заставлять тебя делать грязную работу за "просто так".
Зато все честно.  Будь уверен{|а}. Ну так что, готов{|а} гнуть спину ради моего дальнейшего процветания?
Вернул{ся|ась}. Молодец! Становится тепло. А это значит, что генератор исправно работает.
Совершенно верно. Вот только когда я запускал{|а} стартер - кольцо, за которое нужно дергать, осталось у меня в руках. Возьмите. Мне оно ни к чему.
Очень хорошо! Людишки узнают, как связываться с великими Гномами. Держи награду, ты ее заслужил{|а}.
Здравствуй, Вои{н|тельница}. Приятно видеть новобранцев в наших краях. Садись, у меня есть задание для тебя!
Они разбросаны по всей территории Соли-Дора. Всего их двадцать. Очень важно не пропустить ни одного. Ступай. Удачи, Вои{н|тельница}.\n\n<b>Награда:</b> \n%$Exp:300,G:2%%=147:10,165:10%
С возвращением, Вои{н|тельница}! Глядя на твой потяжелевший рюкзак, я могу предположить, что ты собрал{|а} и обезвредил{|а} все заряды...
Здравствуйте, капитан. Собрать-то я их собрал{|а}. Но обезвредить эти сложные устройтва я не могу. Недомерки предусмотрели такой вариант, и часы все еще тикают. Думаю, Вам лучше поторопиться с уничтожением этого опасного груза.
Здравствуй, Вои{н|тельница}. Ты уже слышал о начале крупной стройки?
Молодец! Ты ум{ен|на}. Донован не ошибался в тебе. Ну что, берешься за эту нехитрую работу? Принеси мне %249% в количестве пятнадцати штук. \n%=249%\n
Здравствуйте, староста. Нет, я ничего не слышал{|а} о стройке. Что мы строим?
Да ты отстал{|а} от жизни! Мы строим новый порт. Старый и единственный порт в этих краях находился в Соли-Доре. А уж кому как ни тебе знать, чем чревато бросить там якорь. Поэтому в столице, наконец-то, решили начать-таки строительство столь важного объекта. Но чиновники как обычно экономят на всем, и, в связи с этим, мы уже столкнулись с некоторыми проблемами. Вот одна из них, решить которую я предлагаю тебе. У нас не хватает металла для выплавки крюков и крепежных колец.
